Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2008-10-16,8.538172721862793,12.777235984802246,9.238736152648926,17.090194702148438,6.575403213500977,14.913756370544434,7.318406581878662,19.26216697692871,8.698235511779785,67.84662628173828
2008-10-17,8.766270637512207,13.058650970458984,8.975603103637695,16.721139907836914,6.512405872344971,15.025003433227539,7.355978488922119,19.18865394592285,8.873793601989746,67.44145202636719
2008-10-20,9.208836555480957,14.579412460327148,9.419999122619629,17.551513671875,6.772270679473877,15.148619651794434,7.975909233093262,19.960609436035156,8.921673774719238,71.4933090209961
2008-10-21,8.820740699768066,13.917098045349121,9.133481979370117,17.39537811279297,6.417908668518066,15.00645637512207,7.723641395568848,19.90178871154785,8.821924209594727,69.35883331298828
2008-10-22,8.33731746673584,12.564046859741211,8.56044864654541,16.593387603759766,6.0832319259643555,14.77159595489502,7.396231174468994,19.40920639038086,8.21943187713623,65.58196258544922
2008-10-23,8.146675109863281,13.232047080993652,8.472740173339844,16.635986328125,6.221040725708008,14.833405494689941,7.573351860046387,18.960744857788086,8.21943187713623,66.34168243408203
2008-10-24,7.796022415161133,12.407707214355469,7.923094272613525,15.677840232849121,5.929672718048096,14.091734886169434,7.372081279754639,18.894573211669922,7.748612403869629,62.97718048095703
2008-10-27,7.217275142669678,11.61463451385498,7.706742286682129,15.074568748474121,5.8076171875,13.733254432678223,7.084925174713135,18.085853576660156,7.632898807525635,60.741451263427734
2008-10-28,8.12624740600586,13.385537147521973,8.917132377624512,16.621788024902344,6.6147780418396,14.678893089294434,7.798783302307129,19.22540855407715,8.379033088684082,67.83941650390625
2008-10-29,8.459877014160156,13.681163787841797,8.367485046386719,16.69275665283203,6.358847618103027,14.394587516784668,7.549203872680664,19.093069076538086,8.5506010055542,67.347412109375
2008-10-30,8.72541332244873,14.312212944030762,8.65985107421875,17.296016693115234,6.59508752822876,15.000277519226074,7.970541477203369,19.541547775268555,8.809954643249512,69.67719268798828
2008-10-31,8.824146270751953,14.610686302185059,9.080859184265137,17.870893478393555,6.555716514587402,14.907570838928223,7.7585272789001465,19.556251525878906,9.16905689239502,70.06072235107422
2008-11-03,8.783289909362793,14.158717155456543,9.133481979370117,17.565710067749023,6.555716514587402,15.136249542236328,7.839038848876953,19.703289031982422,8.90571117401123,70.26329040527344
2008-11-04,9.195222854614258,15.071173667907715,9.648045539855957,18.33222198486328,6.8313307762146,15.35875415802002,7.986642360687256,19.960609436035156,9.256836891174316,72.6509780883789
2008-11-05,8.810524940490723,14.397489547729492,8.76510238647461,17.565710067749023,6.417908668518066,15.08681583404541,7.839038848876953,19.66653060913086,8.746114730834961,69.59761047363281
2008-11-06,8.330506324768066,13.530508041381836,8.16283130645752,16.7424373626709,6.063546180725098,14.926108360290527,7.471375942230225,19.18865394592285,8.283270835876465,65.74113464355469
